Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-08 11:40:00-04:00,186.34500122070312,186.34500122070312,186.25999450683594,186.27999877929688,49187,0.0,0.0
2024-04-08 11:41:00-04:00,186.30999755859375,186.32000732421875,186.22000122070312,186.2899932861328,57783,0.0,0.0
2024-04-08 11:42:00-04:00,186.3000030517578,186.3000946044922,186.19000244140625,186.22999572753906,48029,0.0,0.0
2024-04-08 11:43:00-04:00,186.24000549316406,186.27000427246094,186.2100067138672,186.22999572753906,67687,0.0,0.0
2024-04-08 11:44:00-04:00,186.22999572753906,186.3249969482422,186.22999572753906,186.2550048828125,72858,0.0,0.0
2024-04-08 11:45:00-04:00,186.23989868164062,186.23989868164062,185.8000030517578,185.90499877929688,174402,0.0,0.0
2024-04-08 11:46:00-04:00,185.89999389648438,185.97000122070312,185.85000610351562,185.8800048828125,94263,0.0,0.0
2024-04-08 11:47:00-04:00,185.8719940185547,185.92999267578125,185.8000030517578,185.82550048828125,86331,0.0,0.0
2024-04-08 11:48:00-04:00,185.822998046875,185.94000244140625,185.8101043701172,185.9199981689453,82937,0.0,0.0
2024-04-08 11:49:00-04:00,185.9250030517578,186.0399932861328,185.88999938964844,186.02349853515625,42838,0.0,0.0
2024-04-08 11:50:00-04:00,186.00999450683594,186.08999633789062,185.97999572753906,186.08999633789062,56425,0.0,0.0
2024-04-08 11:51:00-04:00,186.0749969482422,186.0800018310547,185.98500061035156,186.03160095214844,35349,0.0,0.0
2024-04-08 11:52:00-04:00,186.0399932861328,186.07000732421875,185.97000122070312,186.0,44258,0.0,0.0
2024-04-08 11:53:00-04:00,186.0,186.0050048828125,185.85499572753906,185.8800048828125,57666,0.0,0.0
2024-04-08 11:54:00-04:00,185.88400268554688,185.93499755859375,185.87010192871094,185.87010192871094,24588,0.0,0.0
2024-04-08 11:55:00-04:00,185.8699951171875,185.8699951171875,185.6699981689453,185.74000549316406,126654,0.0,0.0
2024-04-08 11:56:00-04:00,185.71499633789062,185.74989318847656,185.57000732421875,185.6199951171875,148884,0.0,0.0
2024-04-08 11:57:00-04:00,185.61500549316406,185.75,185.57400512695312,185.72000122070312,109089,0.0,0.0
2024-04-08 11:58:00-04:00,185.69679260253906,185.78810119628906,185.65220642089844,185.77000427246094,67871,0.0,0.0
2024-04-08 11:59:00-04:00,185.77499389648438,185.79710388183594,185.72500610351562,185.7449951171875,52978,0.0,0.0
2024-04-08 12:00:00-04:00,185.74000549316406,185.74000549316406,185.58999633789062,185.69000244140625,91611,0.0,0.0
2024-04-08 12:01:00-04:00,185.67999267578125,185.6999969482422,185.61000061035156,185.6199951171875,53683,0.0,0.0
2024-04-08 12:02:00-04:00,185.6199951171875,185.75999450683594,185.61419677734375,185.7198944091797,72200,0.0,0.0
2024-04-08 12:03:00-04:00,185.71009826660156,185.75999450683594,185.58999633789062,185.6699981689453,61224,0.0,0.0
2024-04-08 12:04:00-04:00,185.67999267578125,185.72500610351562,185.6199951171875,185.64500427246094,51579,0.0,0.0
2024-04-08 12:05:00-04:00,185.64999389648438,185.72000122070312,185.64999389648438,185.71499633789062,43938,0.0,0.0
2024-04-08 12:06:00-04:00,185.72000122070312,185.80999755859375,185.6999053955078,185.76499938964844,63661,0.0,0.0
2024-04-08 12:07:00-04:00,185.7449951171875,185.7550048828125,185.6699981689453,185.69619750976562,58843,0.0,0.0
2024-04-08 12:08:00-04:00,185.69500732421875,185.75,185.68499755859375,185.69500732421875,43880,0.0,0.0
2024-04-08 12:09:00-04:00,185.69000244140625,185.6999969482422,185.56500244140625,185.58770751953125,62112,0.0,0.0
2024-04-08 12:10:00-04:00,185.58999633789062,185.63999938964844,185.5800018310547,185.60000610351562,41392,0.0,0.0
2024-04-08 12:11:00-04:00,185.58999633789062,185.6300048828125,185.49099731445312,185.50010681152344,70918,0.0,0.0
2024-04-08 12:12:00-04:00,185.50999450683594,185.52999877929688,185.4550018310547,185.4550018310547,49211,0.0,0.0
2024-04-08 12:13:00-04:00,185.47000122070312,185.49000549316406,185.25999450683594,185.2906036376953,77424,0.0,0.0
2024-04-08 12:14:00-04:00,185.3000030517578,185.34609985351562,185.26499938964844,185.32000732421875,68996,0.0,0.0
2024-04-08 12:15:00-04:00,185.3000030517578,185.3000030517578,185.15899658203125,185.23500061035156,119548,0.0,0.0
2024-04-08 12:16:00-04:00,185.2449951171875,185.30999755859375,185.22000122070312,185.22500610351562,72865,0.0,0.0
2024-04-08 12:17:00-04:00,185.22999572753906,185.3699951171875,185.22999572753906,185.3300018310547,79149,0.0,0.0
2024-04-08 12:18:00-04:00,185.3350067138672,185.3800048828125,185.31849670410156,185.33999633789062,70587,0.0,0.0
2024-04-08 12:19:00-04:00,185.33999633789062,185.36000061035156,185.2899932861328,185.3000030517578,78681,0.0,0.0
2024-04-08 12:20:00-04:00,185.30799865722656,185.3300018310547,185.19000244140625,185.21629333496094,72739,0.0,0.0
2024-04-08 12:21:00-04:00,185.22000122070312,185.28500366210938,185.22000122070312,185.2449951171875,39739,0.0,0.0
2024-04-08 12:22:00-04:00,185.23500061035156,185.23989868164062,185.06500244140625,185.07000732421875,79282,0.0,0.0
2024-04-08 12:23:00-04:00,185.07000732421875,185.07000732421875,184.80999755859375,184.95150756835938,245593,0.0,0.0
2024-04-08 12:24:00-04:00,184.9499969482422,185.02000427246094,184.92999267578125,184.99000549316406,66250,0.0,0.0
2024-04-08 12:25:00-04:00,185.00999450683594,185.1907958984375,185.00999450683594,185.15499877929688,113502,0.0,0.0
2024-04-08 12:26:00-04:00,185.16000366210938,185.22349548339844,185.05999755859375,185.07000732421875,88349,0.0,0.0
2024-04-08 12:27:00-04:00,185.07000732421875,185.22999572753906,185.07000732421875,185.2030029296875,60066,0.0,0.0
2024-04-08 12:28:00-04:00,185.21499633789062,185.289794921875,185.13999938964844,185.14230346679688,107780,0.0,0.0
2024-04-08 12:29:00-04:00,185.14500427246094,185.1999969482422,185.07000732421875,185.07000732421875,56177,0.0,0.0
2024-04-08 12:30:00-04:00,185.06500244140625,185.19000244140625,185.0449981689453,185.13499450683594,73736,0.0,0.0
2024-04-08 12:31:00-04:00,185.13499450683594,185.28500366210938,185.09500122070312,185.27499389648438,48421,0.0,0.0
2024-04-08 12:32:00-04:00,185.2899932861328,185.3769989013672,185.24139404296875,185.35499572753906,67915,0.0,0.0
2024-04-08 12:33:00-04:00,185.3553009033203,185.41749572753906,185.35000610351562,185.3585968017578,71233,0.0,0.0
2024-04-08 12:34:00-04:00,185.3585968017578,185.44000244140625,185.35000610351562,185.44000244140625,32580,0.0,0.0
2024-04-08 12:35:00-04:00,185.44500732421875,185.50999450683594,185.4199981689453,185.5,67879,0.0,0.0
2024-04-08 12:36:00-04:00,185.50990295410156,185.51980590820312,185.44500732421875,185.44500732421875,50619,0.0,0.0
2024-04-08 12:37:00-04:00,185.44500732421875,185.4600067138672,185.39999389648438,185.4149932861328,63299,0.0,0.0
2024-04-08 12:38:00-04:00,185.42999267578125,185.5,185.3802947998047,185.47999572753906,68279,0.0,0.0
2024-04-08 12:39:00-04:00,185.47500610351562,185.4949951171875,185.41000366210938,185.4250030517578,37090,0.0,0.0
2024-04-08 12:40:00-04:00,185.41000366210938,185.55999755859375,185.40440368652344,185.55020141601562,52103,0.0,0.0
2024-04-08 12:41:00-04:00,185.5540008544922,185.58999633789062,185.50999450683594,185.5800018310547,47800,0.0,0.0
2024-04-08 12:42:00-04:00,185.58839416503906,185.66000366210938,185.57000732421875,185.61000061035156,64491,0.0,0.0
2024-04-08 12:43:00-04:00,185.61000061035156,185.72000122070312,185.61000061035156,185.7100067138672,42177,0.0,0.0
2024-04-08 12:44:00-04:00,185.6999969482422,185.77000427246094,185.6699981689453,185.76499938964844,87991,0.0,0.0
2024-04-08 12:45:00-04:00,185.75999450683594,185.80999755859375,185.6750030517578,185.6750030517578,99344,0.0,0.0
2024-04-08 12:46:00-04:00,185.69259643554688,185.7100067138672,185.65499877929688,185.67999267578125,32022,0.0,0.0
2024-04-08 12:47:00-04:00,185.6699981689453,185.69000244140625,185.58999633789062,185.59500122070312,38225,0.0,0.0
2024-04-08 12:48:00-04:00,185.58999633789062,185.61000061035156,185.5500030517578,185.5540008544922,37325,0.0,0.0
2024-04-08 12:49:00-04:00,185.5500030517578,185.64500427246094,185.50999450683594,185.61500549316406,50158,0.0,0.0
2024-04-08 12:50:00-04:00,185.61500549316406,185.66000366210938,185.59750366210938,185.60000610351562,26919,0.0,0.0
2024-04-08 12:51:00-04:00,185.60989379882812,185.60989379882812,185.55999755859375,185.60499572753906,37661,0.0,0.0
2024-04-08 12:52:00-04:00,185.60499572753906,185.66000366210938,185.58999633789062,185.58999633789062,20959,0.0,0.0
2024-04-08 12:53:00-04:00,185.58999633789062,185.61500549316406,185.52000427246094,185.53500366210938,29973,0.0,0.0
2024-04-08 12:54:00-04:00,185.52999877929688,185.6300048828125,185.52000427246094,185.60499572753906,53308,0.0,0.0
2024-04-08 12:55:00-04:00,185.58999633789062,185.5966033935547,185.5,185.52999877929688,31780,0.0,0.0
2024-04-08 12:56:00-04:00,185.52499389648438,185.6199951171875,185.5216064453125,185.60000610351562,66050,0.0,0.0
2024-04-08 12:57:00-04:00,185.59500122070312,185.6300048828125,185.55819702148438,185.58999633789062,35747,0.0,0.0
2024-04-08 12:58:00-04:00,185.59500122070312,185.64999389648438,185.5800018310547,185.61000061035156,34546,0.0,0.0
2024-04-08 12:59:00-04:00,185.6114044189453,185.69000244140625,185.60240173339844,185.6616973876953,31947,0.0,0.0
2024-04-08 13:00:00-04:00,185.66000366210938,185.7100067138672,185.6199951171875,185.6699981689453,55943,0.0,0.0
2024-04-08 13:01:00-04:00,185.67999267578125,185.67999267578125,185.61500549316406,185.6300048828125,36247,0.0,0.0
2024-04-08 13:02:00-04:00,185.625,185.625,185.5301055908203,185.5301055908203,41279,0.0,0.0
2024-04-08 13:03:00-04:00,185.53500366210938,185.55999755859375,185.52000427246094,185.55499267578125,38661,0.0,0.0
2024-04-08 13:04:00-04:00,185.5500030517578,185.57000732421875,185.52999877929688,185.56500244140625,23257,0.0,0.0
2024-04-08 13:05:00-04:00,185.57620239257812,185.60000610351562,185.55999755859375,185.57000732421875,40076,0.0,0.0
2024-04-08 13:06:00-04:00,185.5800018310547,185.6136016845703,185.55999755859375,185.5800018310547,30751,0.0,0.0
2024-04-08 13:07:00-04:00,185.5850067138672,185.6475067138672,185.55999755859375,185.6475067138672,24378,0.0,0.0
2024-04-08 13:08:00-04:00,185.63999938964844,185.72500610351562,185.61160278320312,185.72500610351562,37949,0.0,0.0
2024-04-08 13:09:00-04:00,185.72500610351562,185.75,185.6699981689453,185.68499755859375,40642,0.0,0.0
2024-04-08 13:10:00-04:00,185.6750030517578,185.6750030517578,185.5800018310547,185.63999938964844,47590,0.0,0.0
2024-04-08 13:11:00-04:00,185.63999938964844,185.66000366210938,185.58999633789062,185.60000610351562,31266,0.0,0.0
2024-04-08 13:12:00-04:00,185.61000061035156,185.62240600585938,185.50999450683594,185.52999877929688,41389,0.0,0.0
2024-04-08 13:13:00-04:00,185.52499389648438,185.52499389648438,185.39999389648438,185.4149932861328,68377,0.0,0.0
2024-04-08 13:14:00-04:00,185.41400146484375,185.41400146484375,185.33999633789062,185.34500122070312,36644,0.0,0.0
2024-04-08 13:15:00-04:00,185.33999633789062,185.40989685058594,185.2949981689453,185.40989685058594,49764,0.0,0.0
2024-04-08 13:16:00-04:00,185.39999389648438,185.43190002441406,185.32000732421875,185.42990112304688,44328,0.0,0.0
2024-04-08 13:17:00-04:00,185.42999267578125,185.43499755859375,185.2949981689453,185.2949981689453,29173,0.0,0.0
2024-04-08 13:18:00-04:00,185.297607421875,185.3300018310547,185.26010131835938,185.32000732421875,44445,0.0,0.0
2024-04-08 13:19:00-04:00,185.3300018310547,185.42999267578125,185.3300018310547,185.41180419921875,37183,0.0,0.0
2024-04-08 13:20:00-04:00,185.4149932861328,185.4149932861328,185.36219787597656,185.36500549316406,37834,0.0,0.0
2024-04-08 13:21:00-04:00,185.36500549316406,185.41000366210938,185.35499572753906,185.35499572753906,38668,0.0,0.0
2024-04-08 13:22:00-04:00,185.37989807128906,185.44000244140625,185.36000061035156,185.4199981689453,31678,0.0,0.0
2024-04-08 13:23:00-04:00,185.4250030517578,185.47999572753906,185.4040985107422,185.45530700683594,25583,0.0,0.0
